,dep_delay
1998,-2.0
1999,-3.0
2000,-4.0
2001,6.0
2002,-2.0
2003,-1.0
2004,-4.0
2005,-2.0
2006,51.0
2007,9.0
2008,102.0
2009,-4.0
2010,19.0
2011,119.0
2012,4.0
2013,6.0
2014,-13.0
2015,-11.0
2016,-2.0
2017,-6.0
2018,70.0
2019,-6.0
2020,-5.0
2021,0.0
2022,-3.0
2023,-4.0
2024,-3.0
2025,-4.0
2026,-3.0
2027,4.0
2028,-1.0
2029,-1.0
2030,-5.0
2031,0.0
2032,2.0
2033,93.0
2034,16.0
2035,0.0
2036,-5.0
2037,-3.0
2038,104.0
2039,29.0
2040,-5.0
2041,2.0
2042,48.0
2043,39.0
2044,-3.0
2045,-4.0
2046,-6.0
2047,-6.0
2048,-4.0
2049,-4.0
2050,-3.0
2051,12.0
2052,-4.0
2053,-4.0
2054,-4.0
2055,-7.0
2056,-6.0
2057,5.0
2058,-4.0
2059,5.0
2060,-3.0
2061,1.0
2062,9.0
2063,-5.0
2064,-5.0
2065,-2.0
2066,-2.0
2067,0.0
2068,0.0
2069,1.0
2070,4.0
2071,4.0
2072,-7.0
2073,-5.0
2074,16.0
2075,-1.0
2076,-3.0
2077,7.0
2078,-2.0
2079,-6.0
2080,-5.0
2081,-4.0
2082,-1.0
2083,-4.0
2084,-3.0
2085,-1.0
2086,15.0
2087,-4.0
2088,7.0
2089,-1.0
2090,40.0
2091,2.0
2092,-2.0
2093,29.0
2094,0.0
2095,-5.0
2096,-7.0
2097,4.0
2098,5.0
2099,-4.0
2100,-8.0
2101,-8.0
2102,-6.0
2103,-7.0
2104,-7.0
2105,-7.0
2106,3.0
2107,-4.0
2108,-2.0
2109,-4.0
2110,17.0
2111,15.0
2112,-5.0
2113,38.0
2114,2.0
2115,30.0
2116,0.0
2117,-4.0
2118,-7.0
2119,-7.0
2120,17.0
2121,2.0
2122,0.0
2123,56.0
2124,39.0
2125,0.0
2126,-3.0
2127,-7.0
2128,-5.0
2129,33.0
2130,8.0
2131,-5.0
2132,-1.0
2133,-1.0
2134,-5.0
2135,-3.0
2136,-8.0
2137,0.0
2138,-2.0
2139,0.0
2140,-10.0
2141,-10.0
2142,-7.0
2143,-7.0
2144,-4.0
2145,-5.0
2146,-5.0
2147,-5.0
2148,0.0
2149,40.0
2150,-2.0
2151,2.0
2152,5.0
2153,-8.0
2154,0.0
2155,3.0
2156,-10.0
2157,4.0
2158,7.0
2159,6.0
2160,30.0
2161,40.0
2162,9.0
2163,-5.0
2164,41.0
2165,-3.0
2166,15.0
2167,44.0
2168,0.0
2169,-7.0
2170,1.0
2171,126.0
2172,-4.0
2173,-4.0
2174,8.0
2175,1.0
2176,48.0
2177,3.0
2178,19.0
2179,5.0
2180,-4.0
2181,18.0
2182,-5.0
2183,11.0
2184,-4.0
2185,-2.0
2186,-1.0
2187,-4.0
2188,-6.0
2189,9.0
2190,30.0
2191,7.0
2192,2.0
2193,34.0
2194,4.0
2195,13.0
2196,-2.0
2197,56.0
2198,28.0
2199,-1.0
2200,24.0
2201,-3.0
2202,-3.0
2203,-1.0
2204,21.0
2205,-4.0
2206,37.0
2207,9.0
2208,6.0
2209,-4.0
2210,7.0
2211,7.0
2212,-7.0
2213,1.0
2214,-4.0
2215,-3.0
2216,-4.0
2217,7.0
2218,8.0
2219,-7.0
2220,-7.0
2221,66.0
2222,1.0
2223,1.0
2224,46.0
2225,0.0
2226,-4.0
2227,1.0
2228,22.0
2229,3.0
2230,-2.0
2231,4.0
2232,-11.0
2233,14.0
2234,-9.0
2235,-3.0
2236,0.0
2237,-6.0
2238,23.0
2239,14.0
2240,-1.0
2241,-6.0
2242,-6.0
2243,-1.0
2244,-5.0
2245,-4.0
2246,9.0
2247,-3.0
2248,1.0
2249,-4.0
2250,1.0
2251,-2.0
2252,-2.0
2253,2.0
2254,5.0
2255,65.0
2256,-8.0
2257,6.0
2258,162.0
2259,-2.0
2260,20.0
2261,-4.0
2262,-8.0
2263,7.0
2264,11.0
2265,19.0
2266,0.0
2267,5.0
2268,7.0
2269,-5.0
2270,11.0
2271,7.0
2272,-12.0
2273,-8.0
2274,20.0
2275,-1.0
2276,11.0
2277,2.0
2278,6.0
2279,-7.0
2280,19.0
2281,-5.0
2282,5.0
2283,-2.0
2284,39.0
2285,0.0
2286,0.0
2287,3.0
2288,18.0
2289,37.0
2290,8.0
2291,6.0
2292,24.0
2293,12.0
2294,0.0
2295,-5.0
2296,5.0
2297,1.0
2298,-4.0
2299,2.0
2300,7.0
2301,3.0
2302,62.0
2303,4.0
2304,30.0
2305,53.0
2306,1.0
2307,-11.0
2308,-9.0
2309,-8.0
2310,-7.0
2311,-6.0
2312,-1.0
2313,3.0
2314,-3.0
2315,7.0
2316,-7.0
2317,-1.0
2318,-1.0
2319,0.0
2320,1.0
2321,2.0
2322,4.0
2323,16.0
2324,5.0
2325,-5.0
2326,0.0
2327,1.0
2328,32.0
2329,-3.0
2330,4.0
2331,19.0
2332,12.0
2333,32.0
2334,4.0
2335,54.0
2336,2.0
2337,-9.0
2338,174.0
2339,-1.0
2340,-4.0
2341,15.0
2342,-4.0
2343,38.0
2344,-1.0
2345,0.0
2346,-4.0
2347,37.0
2348,13.0
2349,-2.0
2350,20.0
2351,20.0
2352,0.0
2353,21.0
2354,-8.0
2355,-7.0
2356,4.0
2357,0.0
2358,3.0
2359,68.0
2360,-6.0
2361,24.0
2362,15.0
2363,10.0
2364,15.0
2365,-4.0
2366,1.0
2367,2.0
2368,-8.0
2369,9.0
2370,21.0
2371,-3.0
2372,-3.0
2373,7.0
2374,58.0
2375,-2.0
2376,18.0
2377,-1.0
2378,-1.0
2379,0.0
2380,0.0
2381,0.0
2382,-3.0
2383,4.0
2384,-6.0
2385,-5.0
2386,-4.0
2387,1.0
2388,-3.0
2389,-6.0
2390,10.0
2391,9.0
2392,71.0
2393,36.0
2394,3.0
2395,8.0
2396,-1.0
2397,57.0
2398,-1.0
2399,-1.0
2400,-10.0
2401,35.0
2402,0.0
2403,26.0
2404,-6.0
2405,-4.0
2406,0.0
2407,77.0
2408,48.0
2409,-1.0
2410,18.0
2411,8.0
2412,5.0
2413,5.0
2414,1.0
2415,41.0
2416,73.0
2417,2.0
2418,3.0
2419,14.0
2420,15.0
2421,-8.0
2422,12.0
2423,-5.0
2424,7.0
2425,0.0
2426,23.0
2427,47.0
2428,5.0
2429,-2.0
2430,7.0
2431,23.0
2432,9.0
2433,10.0
2434,-5.0
2435,-3.0
2436,-2.0
2437,36.0
2438,128.0
2439,-2.0
2440,-2.0
2441,-7.0
2442,2.0
2443,86.0
2444,33.0
2445,-6.0
2446,19.0
2447,-5.0
2448,38.0
2449,-4.0
2450,1.0
2451,-2.0
2452,-7.0
2453,-2.0
2454,9.0
2455,-5.0
2456,11.0
2457,-3.0
2458,47.0
2459,0.0
2460,18.0
2461,2.0
2462,-1.0
2463,4.0
2464,-10.0
2465,5.0
2466,-10.0
2467,171.0
2468,32.0
2469,-7.0
2470,13.0
2471,4.0
2472,0.0
2473,14.0
2474,-5.0
2475,0.0
2476,2.0
2477,-7.0
2478,174.0
2479,23.0
2480,99.0
2481,-11.0
2482,56.0
2483,15.0
2484,-2.0
2485,55.0
2486,-10.0
2487,36.0
2488,-8.0
2489,-8.0
2490,82.0
2491,30.0
2492,20.0
2493,-8.0
2494,65.0
2495,-5.0
2496,-8.0
2497,-7.0
2498,-7.0
2499,0.0
2500,-4.0
2501,-3.0
2502,-4.0
2503,-4.0
2504,-3.0
2505,-1.0
2506,-2.0
2507,-5.0
2508,-2.0
2509,-6.0
2510,-5.0
2511,-2.0
2512,-6.0
2513,4.0
2514,81.0
2515,-5.0
2516,24.0
2517,45.0
2518,-4.0
2519,1.0
2520,-2.0
2521,18.0
2522,-1.0
2523,0.0
2524,-5.0
2525,22.0
2526,-3.0
2527,68.0
2528,19.0
2529,-4.0
2530,-4.0
2531,53.0
2532,69.0
2533,123.0
2534,48.0
2535,8.0
2536,-1.0
2537,33.0
2538,18.0
2539,-1.0
2540,-5.0
2541,102.0
2542,27.0
2543,9.0
2544,16.0
2545,56.0
2546,50.0
2547,65.0
2548,-9.0
2549,11.0
2550,11.0
2551,9.0
2552,-1.0
2553,16.0
2554,12.0
2555,-3.0
2556,-8.0
2557,-3.0
2558,28.0
2559,23.0
2560,1.0
2561,86.0
2562,3.0
2563,4.0
2564,0.0
2565,40.0
2566,82.0
2567,56.0
2568,268.0
2569,24.0
2570,252.0
2571,23.0
2572,39.0
2573,60.0
2574,0.0
2575,0.0
2576,19.0
2577,15.0
2578,-9.0
2579,102.0
2580,-7.0
2581,24.0
2582,-4.0
2583,8.0
2584,1.0
2585,-7.0
2586,48.0
2587,108.0
2588,3.0
2589,-2.0
2590,61.0
2591,6.0
2592,23.0
2593,11.0
2594,35.0
2595,12.0
2596,106.0
2597,43.0
2598,-1.0
2599,-4.0
2600,6.0
2601,1.0
2602,78.0
2603,54.0
2604,-4.0
2605,49.0
2606,-6.0
2607,291.0
2608,16.0
2609,31.0
2610,-2.0
2611,59.0
2612,90.0
2613,2.0
2614,21.0
2615,-5.0
2616,-2.0
2617,39.0
2618,5.0
2619,6.0
2620,23.0
2621,70.0
2622,11.0
2623,38.0
2624,158.0
2625,14.0
2626,103.0
2627,-6.0
2628,-2.0
2629,53.0
2630,14.0
2631,-1.0
2632,4.0
2633,13.0
2634,3.0
2635,2.0
2636,0.0
2637,0.0
2638,16.0
2639,32.0
2640,-1.0
2641,-4.0
2642,-4.0
2643,-2.0
2644,4.0
2645,45.0
2646,86.0
2647,35.0
2648,-7.0
2649,41.0
2650,0.0
2651,50.0
2652,177.0
2653,12.0
2654,8.0
2655,23.0
2656,22.0
2657,24.0
2658,-10.0
2659,26.0
2660,141.0
2661,-4.0
2662,-5.0
2663,1.0
2664,6.0
2665,-9.0
2666,-9.0
2667,-7.0
2668,-7.0
2669,-6.0
2670,-5.0
2671,-5.0
2672,-4.0
2673,-4.0
2674,-4.0
2675,-4.0
2676,-4.0
2677,-3.0
2678,-1.0
2679,-5.0
2680,-5.0
2681,1.0
2682,1.0
2683,2.0
2684,3.0
2685,3.0
2686,-5.0
2687,-5.0
2688,-6.0
2689,-6.0
2690,-6.0
2691,6.0
2692,-4.0
2693,7.0
2694,-3.0
2695,23.0
2696,-2.0
2697,9.0
2698,-6.0
2699,-5.0
2700,-5.0
2701,-2.0
2702,-4.0
2703,0.0
2704,-14.0
2705,-4.0
2706,11.0
2707,-10.0
2708,-8.0
2709,-7.0
2710,-5.0
2711,-2.0
2712,-2.0
2713,-1.0
2714,-4.0
2715,-1.0
2716,-1.0
2717,-4.0
2718,2.0
2719,-2.0
2720,-2.0
2721,-6.0
2722,-2.0
2723,36.0
2724,1.0
2725,7.0
2726,-1.0
2727,4.0
2728,10.0
2729,-5.0
2730,1.0
2731,-3.0
2732,-4.0
2733,1.0
2734,3.0
2735,3.0
2736,-5.0
2737,-9.0
2738,-9.0
2739,-2.0
2740,-5.0
2741,-4.0
2742,0.0
2743,-3.0
2744,-3.0
2745,0.0
2746,0.0
2747,-4.0
2748,11.0
2749,3.0
2750,3.0
2751,-1.0
2752,5.0
2753,0.0
2754,2.0
2755,34.0
2756,-7.0
2757,0.0
2758,-5.0
2759,-3.0
2760,-3.0
2761,-8.0
2762,-8.0
2763,15.0
2764,16.0
2765,-4.0
2766,19.0
2767,21.0
2768,0.0
2769,6.0
2770,-6.0
2771,-6.0
2772,0.0
2773,26.0
2774,-3.0
2775,-2.0
2776,-2.0
2777,-4.0
2778,-2.0
2779,34.0
2780,-2.0
2781,-3.0
2782,-2.0
2783,41.0
2784,12.0
2785,-5.0
2786,-1.0
2787,-10.0
2788,0.0
2789,1.0
2790,-3.0
2791,-5.0
2792,3.0
2793,7.0
2794,-6.0
2795,-2.0
2796,-5.0
2797,-1.0
2798,-4.0
2799,-4.0
2800,-3.0
2801,-2.0
2802,-7.0
2803,-2.0
2804,0.0
2805,1.0
2806,0.0
2807,41.0
2808,2.0
2809,2.0
2810,0.0
2811,-5.0
2812,6.0
2813,-3.0
2814,7.0
2815,-8.0
2816,-2.0
2817,-7.0
2818,-6.0
2819,0.0
2820,40.0
2821,-5.0
2822,-4.0
2823,1.0
2824,9.0
2825,3.0
2826,8.0
2827,-6.0
2828,-2.0
2829,-5.0
2830,-4.0
2831,1.0
2832,-1.0
2833,-1.0
2834,-7.0
2835,-7.0
2836,-5.0
2837,-8.0
2838,-1.0
2839,5.0
2840,-4.0
2841,-1.0
2842,-1.0
2843,-5.0
2844,20.0
2845,-10.0
2846,21.0
2847,5.0
2848,-2.0
2849,-1.0
2850,5.0
2851,-6.0
2852,0.0
2853,-4.0
2854,-3.0
2855,7.0
2856,41.0
2857,-4.0
2858,-3.0
2859,-7.0
2860,3.0
2861,14.0
2862,0.0
2863,4.0
2864,-12.0
2865,-4.0
2866,-6.0
2867,23.0
2868,-7.0
2869,-7.0
2870,-4.0
2871,19.0
2872,-6.0
2873,-3.0
2874,-4.0
2875,-1.0
2876,-3.0
2877,-2.0
2878,-2.0
2879,-2.0
2880,-2.0
2881,2.0
2882,0.0
2883,-5.0
2884,-3.0
2885,0.0
2886,11.0
2887,1.0
2888,-3.0
2889,0.0
2890,7.0
2891,23.0
2892,5.0
2893,4.0
2894,-1.0
2895,6.0
2896,-3.0
2897,-3.0
2898,8.0
2899,0.0
2900,-7.0
2901,19.0
2902,-5.0
2903,-5.0
2904,-3.0
2905,9.0
2906,-6.0
2907,5.0
2908,-6.0
2909,27.0
2910,-2.0
2911,15.0
2912,2.0
2913,-11.0
2914,45.0
2915,2.0
2916,-10.0
2917,66.0
2918,1.0
2919,21.0
2920,73.0
2921,-10.0
2922,-8.0
2923,-8.0
2924,-7.0
2925,-7.0
2926,34.0
2927,-5.0
2928,-5.0
2929,-5.0
2930,-2.0
2931,-7.0
2932,-2.0
2933,0.0
2934,5.0
2935,16.0
2936,-2.0
2937,38.0
2938,-4.0
2939,-7.0
2940,-1.0
2941,19.0
2942,-2.0
2943,-1.0
2944,-5.0
2945,25.0
2946,-5.0
2947,1.0
2948,-9.0
2949,2.0
2950,-4.0
2951,-3.0
2952,-2.0
2953,14.0
2954,1.0
2955,33.0
2956,2.0
2957,-6.0
2958,-1.0
2959,-3.0
2960,-5.0
2961,41.0
2962,3.0
2963,-5.0
2964,-3.0
2965,9.0
2966,2.0
2967,-7.0
2968,-7.0
2969,2.0
2970,-5.0
2971,-5.0
2972,-5.0
2973,-3.0
2974,-3.0
2975,3.0
2976,65.0
2977,0.0
2978,1.0
2979,-5.0
2980,15.0
2981,-9.0
2982,-7.0
2983,10.0
2984,-5.0
2985,-3.0
2986,137.0
2987,-3.0
2988,2.0
2989,-12.0
2990,-3.0
2991,-12.0
2992,-6.0
2993,-5.0
2994,-4.0
2995,-5.0
2996,-5.0
2997,-1.0
2998,7.0
2999,0.0
3000,-9.0
3001,1.0
3002,6.0
3003,9.0
3004,-4.0
3005,-7.0
3006,-6.0
3007,-4.0
3008,16.0
3009,-1.0
3010,0.0
3011,-5.0
3012,-14.0
3013,-11.0
3014,177.0
3015,-6.0
3016,-6.0
3017,-5.0
3018,1.0
3019,-4.0
3020,-3.0
3021,-3.0
3022,-4.0
3023,-4.0
3024,4.0
3025,5.0
3026,-10.0
3027,46.0
3028,-5.0
3029,-3.0
3030,-2.0
3031,0.0
3032,3.0
3033,-6.0
3034,-5.0
3035,-5.0
3036,-4.0
3037,12.0
3038,0.0
3039,12.0
3040,39.0
3041,-7.0
3042,-2.0
3043,40.0
3044,-2.0
3045,-7.0
3046,3.0
3047,-17.0
3048,43.0
3049,-3.0
3050,14.0
3051,-8.0
3052,-2.0
3053,-2.0
3054,1.0
3055,-5.0
3056,-4.0
3057,-2.0
3058,-3.0
3059,-2.0
3060,-2.0
3061,0.0
3062,60.0
3063,3.0
3064,32.0
3065,13.0
3066,155.0
3067,6.0
3068,-2.0
3069,2.0
3070,7.0
3071,-6.0
3072,-5.0
3073,0.0
3074,82.0
3075,19.0
3076,1.0
3077,58.0
3078,24.0
3079,-1.0
3080,10.0
3081,-10.0
3082,-5.0
3083,-2.0
3084,-2.0
3085,-2.0
3086,-2.0
3087,19.0
3088,-5.0
3089,1.0
3090,13.0
3091,12.0
3092,85.0
3093,2.0
3094,-1.0
3095,-6.0
3096,-5.0
3097,-2.0
3098,49.0
3099,-7.0
3100,-4.0
3101,1.0
3102,72.0
3103,9.0
3104,-6.0
3105,-3.0
3106,22.0
3107,40.0
3108,-6.0
3109,-6.0
3110,10.0
3111,43.0
3112,0.0
3113,19.0
3114,3.0
3115,4.0
3116,-2.0
3117,3.0
3118,-7.0
3119,35.0
3120,-1.0
3121,34.0
3122,-6.0
3123,9.0
3124,110.0
3125,-5.0
3126,-2.0
3127,-2.0
3128,6.0
3129,-3.0
3130,-6.0
3131,-1.0
3132,-6.0
3133,28.0
3134,-2.0
3135,-3.0
3136,-1.0
3137,0.0
3138,-10.0
3139,-3.0
3140,10.0
3141,-5.0
3142,-1.0
3143,8.0
3144,0.0
3145,4.0
3146,-6.0
3147,-8.0
3148,16.0
3149,-3.0
3150,-6.0
3151,33.0
3152,-5.0
3153,-1.0
3154,-4.0
3155,60.0
3156,-8.0
3157,-3.0
3158,118.0
3159,-2.0
3160,-1.0
3161,-6.0
3162,5.0
3163,41.0
3164,3.0
3165,34.0
3166,-3.0
3167,9.0
3168,-6.0
3169,5.0
3170,0.0
3171,6.0
3172,6.0
3173,7.0
3174,12.0
3175,-7.0
3176,-1.0
3177,10.0
3178,-3.0
3179,120.0
3180,-4.0
3181,-10.0
3182,0.0
3183,10.0
3184,-8.0
3185,7.0
3186,-6.0
3187,18.0
3188,0.0
3189,-4.0
3190,30.0
3191,-2.0
3192,-1.0
3193,-1.0
3194,-5.0
3195,22.0
3196,4.0
3197,1.0
3198,38.0
3199,52.0
3200,-2.0
3201,6.0
3202,-5.0
3203,22.0
3204,-5.0
3205,1.0
3206,13.0
3207,-2.0
3208,6.0
3209,-2.0
3210,-1.0
3211,7.0
3212,3.0
3213,30.0
3214,1.0
3215,-4.0
3216,-8.0
3217,42.0
3218,3.0
3219,-2.0
3220,14.0
3221,-1.0
3222,33.0
3223,5.0
3224,-5.0
3225,60.0
3226,-4.0
3227,-3.0
3228,-6.0
3229,5.0
3230,-5.0
3231,0.0
3232,-4.0
3233,123.0
3234,2.0
3235,3.0
3236,-7.0
3237,3.0
3238,-2.0
3239,5.0
3240,-1.0
3241,10.0
3242,-5.0
3243,0.0
3244,6.0
3245,-1.0
3246,-2.0
3247,30.0
3248,-10.0
3249,31.0
3250,-4.0
3251,1.0
3252,52.0
3253,-2.0
3254,15.0
3255,27.0
3256,28.0
3257,-2.0
3258,30.0
3259,-5.0
3260,-7.0
3261,0.0
3262,6.0
3263,7.0
3264,-5.0
3265,-5.0
3266,25.0
3267,-5.0
3268,-4.0
3269,1.0
3270,38.0
3271,28.0
3272,-1.0
3273,9.0
3274,-4.0
3275,-3.0
3276,39.0
3277,41.0
3278,12.0
3279,114.0
3280,1.0
3281,-3.0
3282,17.0
3283,-6.0
3284,-6.0
3285,-6.0
3286,-5.0
3287,-5.0
3288,96.0
3289,-3.0
3290,-8.0
3291,-2.0
3292,-7.0
3293,-1.0
3294,12.0
3295,78.0
3296,-2.0
3297,-6.0
3298,-4.0
3299,30.0
3300,16.0
3301,27.0
3302,0.0
3303,-4.0
3304,-3.0
3305,44.0
3306,-6.0
3307,4.0
3308,19.0
3309,-5.0
3310,-4.0
3311,-3.0
3312,20.0
3313,97.0
3314,-3.0
3315,-2.0
3316,-2.0
3317,-6.0
3318,-4.0
3319,0.0
3320,-7.0
3321,-2.0
3322,49.0
3323,20.0
3324,55.0
3325,89.0
3326,23.0
3327,30.0
3328,13.0
3329,5.0
3330,51.0
3331,-9.0
3332,11.0
3333,12.0
3334,63.0
3335,18.0
3336,-6.0
3337,24.0
3338,0.0
3339,0.0
3340,1.0
3341,-3.0
3342,3.0
3343,-7.0
3344,-6.0
3345,27.0
3346,25.0
3347,3.0
3348,12.0
3349,14.0
3350,-1.0
3351,2.0
3352,18.0
3353,-7.0
3354,-5.0
3355,65.0
3356,-9.0
3357,6.0
3358,-8.0
3359,-7.0
3360,18.0
3361,-2.0
3362,-6.0
3363,4.0
3364,-5.0
3365,1.0
3366,1.0
3367,12.0
3368,62.0
3369,13.0
3370,116.0
3371,55.0
3372,0.0
3373,46.0
3374,4.0
3375,-1.0
3376,0.0
3377,10.0
3378,60.0
3379,-8.0
3380,-6.0
3381,26.0
3382,27.0
3383,-8.0
3384,8.0
3385,134.0
3386,0.0
3387,0.0
3388,0.0
3389,61.0
3390,-3.0
3391,17.0
3392,17.0
3393,14.0
3394,-7.0
3395,34.0
3396,24.0
3397,-9.0
3398,1.0
3399,-3.0
3400,-5.0
3401,18.0
3402,27.0
3403,10.0
3404,-5.0
3405,-3.0
3406,17.0
3407,84.0
3408,-2.0
3409,-4.0
3410,-1.0
3411,-5.0
3412,-5.0
3413,-3.0
3414,-3.0
3415,-1.0
3416,-1.0
3417,-1.0
3418,4.0
3419,-9.0
3420,-4.0
3421,2.0
3422,-8.0
3423,65.0
3424,2.0
3425,22.0
3426,17.0
3427,9.0
3428,10.0
3429,29.0
3430,15.0
3431,-6.0
3432,15.0
3433,-4.0
3434,1.0
3435,137.0
3436,-8.0
3437,-5.0
3438,0.0
3439,7.0
3440,-8.0
3441,-3.0
3442,-1.0
3443,26.0
3444,7.0
3445,-2.0
3446,-2.0
3447,1.0
3448,80.0
3449,0.0
3450,-4.0
3451,3.0
3452,-1.0
3453,6.0
3454,35.0
3455,35.0
3456,21.0
3457,6.0
3458,1.0
3459,38.0
3460,-3.0
3461,48.0
3462,6.0
3463,41.0
3464,-9.0
3465,17.0
3466,8.0
3467,72.0
3468,-10.0
3469,17.0
3470,7.0
3471,-3.0
3472,-7.0
3473,-8.0
3474,-6.0
3475,-6.0
3476,-5.0
3477,-6.0
3478,76.0
3479,25.0
3480,0.0
3481,51.0
3482,-9.0
3483,1.0
3484,25.0
3485,145.0
3486,12.0
3487,38.0
3488,17.0
3489,-11.0
3490,-5.0
3491,-1.0
3492,42.0
3493,-1.0
3494,29.0
3495,0.0
3496,0.0
3497,0.0
3498,31.0
3499,31.0
3500,44.0
3501,-10.0
3502,-9.0
3503,22.0
3504,-2.0
3505,4.0
3506,5.0
3507,41.0
3508,37.0
3509,16.0
3510,6.0
3511,2.0
3512,8.0
3513,96.0
3514,-12.0
3515,30.0
3516,-5.0
3517,-4.0
3518,31.0
3519,-3.0
3520,208.0
3521,-1.0
3522,100.0
3523,13.0
3524,5.0
3525,68.0
3526,44.0
3527,-1.0
3528,-10.0
3529,-1.0
3530,14.0
3531,-10.0
3532,-5.0
3533,288.0
3534,28.0
3535,-2.0
3536,4.0
3537,-1.0
3538,3.0
3539,-5.0
3540,31.0
3541,3.0
3542,-19.0
3543,97.0
3544,-3.0
3545,3.0
3546,47.0
3547,-6.0
3548,-4.0
3549,0.0
3550,-3.0
3551,-1.0
3552,1.0
3553,88.0
3554,142.0
3555,115.0
3556,47.0
3557,203.0
3558,-1.0
3559,64.0
3560,0.0
3561,-2.0
3562,21.0
3563,12.0
3564,49.0
3565,-1.0
3566,-1.0
3567,15.0
3568,127.0
3569,-2.0
3570,1.0
3571,4.0
3572,-3.0
3573,-7.0
3574,-6.0
3575,-5.0
3576,-5.0
3577,-4.0
3578,-3.0
3579,-4.0
3580,-3.0
3581,-2.0
3582,-2.0
3583,-2.0
3584,-1.0
3585,0.0
3586,17.0
3587,2.0
3588,-6.0
3589,3.0
3590,5.0
3591,-5.0
3592,-4.0
3593,6.0
3594,-4.0
3595,0.0
3596,-2.0
3597,-5.0
3598,-5.0
3599,11.0
3600,11.0
3601,-1.0
3602,0.0
3603,1.0
3604,4.0
3605,-5.0
3606,1.0
3607,-4.0
3608,-3.0
3609,27.0
3610,-3.0
3611,-2.0
3612,-3.0
3613,1.0
3614,-6.0
3615,9.0
3616,-4.0
3617,4.0
3618,-3.0
3619,1.0
3620,-9.0
3621,-9.0
3622,6.0
3623,-2.0
3624,0.0
3625,-5.0
3626,21.0
3627,-4.0
3628,-4.0
3629,-2.0
3630,-3.0
3631,-1.0
3632,-1.0
3633,0.0
3634,10.0
3635,4.0
3636,10.0
3637,21.0
3638,-2.0
3639,-5.0
3640,-1.0
3641,0.0
3642,-8.0
3643,1.0
3644,1.0
3645,-5.0
3646,0.0
3647,14.0
3648,3.0
3649,0.0
3650,-5.0
3651,-4.0
3652,-3.0
3653,-2.0
3654,1.0
3655,-4.0
3656,11.0
3657,-6.0
3658,-9.0
3659,0.0
3660,41.0
3661,13.0
3662,-3.0
3663,7.0
3664,-1.0
3665,16.0
3666,0.0
3667,108.0
3668,1.0
3669,-6.0
3670,3.0
3671,-2.0
3672,-6.0
3673,-5.0
3674,-5.0
3675,-5.0
3676,-4.0
3677,-8.0
3678,-3.0
3679,27.0
3680,0.0
3681,0.0
3682,-4.0
3683,-4.0
3684,-7.0
3685,-6.0
3686,-4.0
3687,-5.0
3688,-5.0
3689,-5.0
3690,1.0
3691,-3.0
3692,-8.0
3693,128.0
3694,-6.0
3695,-4.0
3696,11.0
3697,-4.0
3698,-5.0
3699,2.0
3700,-7.0
3701,-8.0
3702,25.0
3703,-1.0
3704,23.0
3705,-6.0
3706,-1.0
3707,0.0
3708,-1.0
3709,-4.0
3710,-2.0
3711,-1.0
3712,0.0
3713,-5.0
3714,-2.0
3715,4.0
3716,-1.0
3717,-6.0
3718,-5.0
3719,0.0
3720,-2.0
3721,6.0
3722,-3.0
3723,-12.0
3724,4.0
3725,-6.0
3726,19.0
3727,-6.0
3728,-1.0
3729,36.0
3730,5.0
3731,-7.0
3732,18.0
3733,-3.0
3734,25.0
3735,-9.0
3736,-7.0
3737,-7.0
3738,0.0
3739,-4.0
3740,-2.0
3741,-3.0
3742,-3.0
3743,-3.0
3744,-2.0
3745,-2.0
3746,-6.0
3747,-1.0
3748,-1.0
3749,-2.0
3750,0.0
3751,2.0
3752,-3.0
3753,-3.0
3754,-6.0
3755,-1.0
3756,-7.0
3757,-7.0
3758,-6.0
3759,11.0
3760,-3.0
3761,-1.0
3762,-9.0
3763,-9.0
3764,-6.0
3765,-4.0
3766,3.0
3767,0.0
3768,-4.0
3769,-2.0
3770,-3.0
3771,3.0
3772,-4.0
3773,18.0
3774,19.0
3775,-3.0
3776,-2.0
3777,7.0
3778,5.0
3779,0.0
3780,95.0
3781,46.0
3782,-8.0
3783,-7.0
3784,-6.0
3785,-4.0
3786,-3.0
3787,-3.0
3788,-3.0
3789,-2.0
3790,-7.0
3791,1.0
3792,-3.0
3793,-7.0
3794,88.0
3795,-1.0
3796,-7.0
3797,-1.0
3798,2.0
3799,-4.0
3800,-5.0
3801,7.0
3802,28.0
3803,3.0
3804,-7.0
3805,-4.0
3806,34.0
3807,1.0
3808,-4.0
3809,-1.0
3810,-5.0
3811,2.0
3812,0.0
3813,-3.0
3814,13.0
3815,-5.0
3816,-5.0
3817,-3.0
3818,-3.0
3819,6.0
3820,-10.0
3821,5.0
3822,6.0
3823,-6.0
3824,-9.0
3825,52.0
3826,-7.0
3827,29.0
3828,-6.0
3829,0.0
3830,-2.0
3831,2.0
3832,10.0
3833,4.0
3834,2.0
3835,-4.0
3836,-3.0
3837,-8.0
3838,-6.0
3839,25.0
3840,-5.0
3841,-10.0
3842,-5.0
3843,42.0
3844,11.0
3845,12.0
3846,-2.0
3847,1.0
3848,-1.0
3849,-3.0
3850,-9.0
3851,-9.0
3852,26.0
3853,-9.0
3854,-5.0
3855,-5.0
3856,-5.0
3857,-5.0
3858,-4.0
3859,-7.0
3860,0.0
3861,6.0
3862,1.0
3863,12.0
3864,-8.0
